"D2WVqRftDNqqBrRPpmghVA"	[[858, 2], [952, 1], [955, 1], [969, 1], [987, 1], [1046, 1], [1165, 1], [1349, 1], [1447, 1], [1465, 1], [1592, 1], [1615, 1], [1649, 1], [2220, 1], [2421, 1], [2556, 1], [2563, 1], [9829, 1], [9862, 2]]
"D8tw1NLXXLFTojNEI9lxFQ"	[[857, 1], [858, 1], [862, 1], [872, 1], [934, 1], [955, 2], [964, 1], [973, 1], [976, 1], [1002, 1], [1006, 1], [1048, 1], [1073, 2], [1102, 1], [1117, 1], [1171, 1], [1172, 1], [1176, 1], [1188, 1], [1220, 1], [1336, 1], [1342, 1], [1349, 2], [1474, 1], [1648, 1], [1801, 1], [1826, 1], [1838, 1], [1906, 1], [2303, 1], [2371, 1], [2534, 1], [2815, 1], [2899, 1], [2928, 1], [2939, 1], [3158, 1], [3445, 1], [3523, 1], [3869, 1], [3885, 1], [4361, 3], [4846, 1], [4978, 1], [5433, 1], [5451, 1], [5623, 1], [6890, 1], [6972, 1], [9201, 1], [10197, 1], [11075, 1], [11085, 1], [11105, 1], [11111, 1], [11116, 1], [11151, 1], [11180, 1], [11226, 1], [11264, 1], [11415, 1], [11437, 1]]
"DD-y24mwt-jJVruX3VSZ5A"	[[858, 1], [869, 1], [872, 1], [923, 1], [1073, 1], [1102, 1], [1138, 1], [1171, 1], [1226, 1], [1325, 1], [1427, 1], [1496, 1], [1648, 1], [2229, 1], [2433, 1], [2881, 1], [3273, 1], [3343, 1]]
"DDxDnognetud7SKSzXp6ZQ"	[[141, 1], [629, 1], [865, 1], [872, 2], [998, 1], [1028, 1], [1081, 1], [1106, 1], [1124, 1], [1222, 1], [1296, 1], [1378, 1], [1474, 1], [1570, 1], [1654, 1], [2195, 1], [2267, 1], [2878, 2], [3098, 1], [3343, 1], [3415, 1], [3728, 1], [4465, 1]]
"DEU-al4_QFQ1f4KoXbDFMw"	[[443, 1], [825, 1], [858, 2], [866, 2], [891, 1], [900, 1], [978, 1], [983, 1], [1035, 1], [1056, 2], [1073, 1], [1090, 1], [1109, 1], [1117, 2], [1134, 1], [1195, 1], [1220, 1], [1301, 1], [1363, 1], [1386, 1], [1412, 1], [1423, 2], [1459, 3], [1477, 1], [1480, 1], [1491, 1], [1574, 1], [1596, 1], [1598, 1], [1896, 1], [2504, 1], [2506, 1], [3009, 1], [3385, 1], [3681, 1], [4644, 2], [4794, 2], [6520, 1], [6630, 1], [7913, 1], [8402, 3], [8680, 1], [9071, 1], [9493, 1], [13209, 1], [13214, 1], [13254, 1], [13263, 1]]
"DNC3zHpYDxYqdMH-R2lpZg"	[[343, 1], [823, 2], [836, 2], [857, 4], [882, 1], [890, 1], [929, 1], [944, 1], [968, 1], [1002, 2], [1013, 1], [1099, 1], [1157, 1], [1159, 1], [1353, 1], [1435, 1], [1484, 1], [1495, 1], [1668, 1], [1706, 1], [1739, 1], [2292, 1], [2624, 1], [3362, 1], [3903, 1], [3929, 1], [4163, 1], [4632, 2], [5237, 1], [5615, 1], [6916, 2], [9810, 2], [9957, 1], [12216, 1], [20836, 1]]
"DQNyK7BqASItiVfAA-qvtg"	[[152, 1], [566, 2], [857, 2], [858, 3], [882, 1], [890, 1], [892, 1], [912, 1], [933, 1], [1009, 1], [1048, 2], [1056, 2], [1066, 1], [1070, 1], [1084, 1], [1159, 1], [1246, 1], [1293, 2], [1371, 1], [1381, 1], [1387, 1], [1435, 1], [1503, 2], [1517, 2], [1533, 1], [1631, 1], [1640, 2], [1832, 1], [1935, 1], [2107, 1], [2171, 1], [2191, 1], [2303, 2], [2417, 1], [2545, 1], [2595, 1], [2624, 1], [2634, 1], [2755, 1], [2869, 1], [2878, 2], [2900, 1], [2930, 1], [2936, 1], [2937, 1], [2971, 1], [3038, 1], [3217, 1], [3315, 1], [3343, 1], [3368, 1], [3572, 1], [3579, 1], [3612, 1], [3964, 1], [4118, 1], [4130, 1], [4191, 1], [4259, 1], [4306, 1], [4337, 1], [4542, 1]]
"DWYRaapDAcb2v2wLzeD9wQ"	[[853, 2], [858, 1], [898, 1], [980, 1], [984, 1], [1042, 1], [1125, 1], [1138, 1], [1161, 1], [1574, 1], [1613, 1], [2507, 1], [2878, 2], [2934, 2], [2967, 1], [3343, 1], [3373, 1], [3716, 1], [4431, 1]]
"D_JBnZ3UqQCZPlUZzuatzg"	[[151, 2], [222, 1], [857, 2], [872, 1], [882, 1], [889, 1], [925, 1], [975, 1], [1002, 1], [1005, 1], [1006, 1], [1122, 1], [1136, 1], [1168, 1], [1220, 1], [1294, 1], [1318, 1], [1344, 1], [1577, 1], [1601, 1], [1851, 2], [1964, 1], [2104, 1], [2275, 1], [2398, 1], [2448, 3], [2508, 1], [2540, 1], [2799, 1], [3392, 1], [4010, 1], [4234, 3], [4277, 1], [4475, 1], [4782, 1], [4831, 1], [5446, 1], [5596, 1], [6990, 1], [11273, 1], [12271, 1], [12286, 1], [12299, 1], [15882, 1], [19445, 1], [22495, 1], [22517, 1], [22523, 1], [22651, 1]]
"Dbw20GGmCEqXUH1BbXy9Ig"	[[1017, 1], [1073, 1], [1612, 1], [2298, 1], [6360, 1]]
"DeVGAiOf2mHVUDfxvuhVlQ"	[[380, 1], [857, 1], [858, 1], [1002, 1], [1033, 1], [1037, 1], [1073, 2], [1081, 1], [1101, 1], [1120, 1], [1195, 1], [1294, 1], [1371, 1], [1381, 1], [1423, 1], [1431, 1], [1462, 1], [1615, 1], [1706, 1], [1726, 1], [1903, 3], [2045, 3], [2292, 1], [2368, 1], [2413, 2], [3052, 1], [3438, 1], [3903, 1], [4305, 1], [5329, 1], [5776, 1], [6121, 1], [6723, 1], [7732, 1], [9830, 1], [12778, 1], [16562, 1], [20952, 1], [21488, 1]]
"Dok_7tji5ImFr8BUMha4nQ"	[[123, 1], [151, 1], [343, 1], [566, 3], [854, 1], [877, 1], [933, 1], [940, 2], [944, 1], [948, 1], [1002, 1], [1006, 1], [1011, 1], [1020, 1], [1033, 1], [1125, 1], [1128, 1], [1151, 1], [1152, 1], [1159, 1], [1198, 1], [1286, 1], [1310, 1], [1408, 1], [1452, 2], [1474, 1], [1609, 1], [1625, 1], [1640, 2], [1800, 1], [2020, 1], [2153, 1], [2177, 1], [2191, 1], [2272, 1], [2414, 2], [2516, 2], [2623, 1], [2729, 1], [2837, 1], [2878, 1], [2917, 1], [2960, 1], [3209, 1], [3235, 1], [3343, 2], [3352, 1], [3364, 1], [3484, 1], [3715, 1], [3929, 1], [4010, 1], [4015, 1], [4048, 1], [4073, 1], [4213, 1], [4303, 1], [4378, 1], [4440, 1], [4528, 1], [4560, 1]]
"DrnGZrzdxxsUys2cUSYGBQ"	[[551, 2], [566, 1], [825, 2], [826, 1], [840, 1], [857, 3], [862, 1], [864, 1], [865, 1], [872, 1], [877, 1], [882, 2], [897, 1], [918, 1], [923, 2], [925, 1], [929, 1], [932, 1], [934, 1], [955, 1], [971, 1], [976, 2], [983, 1], [986, 1], [1002, 2], [1022, 1], [1033, 2], [1035, 3], [1056, 1], [1059, 1], [1062, 1], [1073, 3], [1104, 1], [1117, 1], [1123, 1], [1129, 1], [1134, 1], [1138, 2], [1140, 1], [1152, 1], [1156, 1], [1163, 1], [1181, 1], [1257, 2], [1260, 1], [1262, 1], [1296, 1], [1302, 1], [1305, 1], [1334, 1], [1387, 1], [1427, 1], [1443, 1], [1452, 1], [1484, 1], [1502, 1], [1507, 1], [1551, 1], [1583, 1], [1596, 1], [1646, 1], [1650, 1], [1779, 1], [1915, 1], [1981, 1], [2287, 1], [2322, 1], [2380, 1], [2414, 1], [2421, 1], [2423, 1], [2468, 1], [2477, 1], [2490, 2], [2507, 1], [2575, 1], [2582, 1], [2698, 1], [2699, 1], [2711, 1], [2766, 1], [2795, 1], [2801, 1], [2861, 1], [2862, 1], [2871, 1], [2878, 2], [2880, 1], [2896, 1], [3024, 1], [3032, 1], [3063, 1], [3119, 1], [3153, 1], [3241, 1], [3343, 2], [3390, 1], [3476, 1], [3500, 1], [3508, 1], [3512, 1], [3514, 1], [3518, 1], [3612, 1], [3615, 1], [3646, 2], [3652, 1], [3677, 1], [3685, 1], [3733, 1], [3752, 1], [3814, 1], [3848, 1], [3887, 1], [3888, 1], [3908, 1], [3910, 1], [3914, 2], [3994, 1], [4022, 1], [4037, 1], [4059, 1], [4067, 1], [4122, 1], [4137, 1], [4151, 1], [4183, 2], [4195, 1], [4208, 1], [4305, 1], [4340, 1], [4345, 1], [4350, 1], [4371, 1], [4397, 1], [4409, 1], [4415, 1], [4444, 1], [4457, 1], [4465, 1], [4491, 1], [4496, 1], [4519, 1], [4540, 1]]
"DyAHiPuTguZr-Zj5R66DCg"	[[222, 1], [432, 1], [629, 1], [869, 1], [882, 2], [984, 1], [1018, 1], [1121, 1], [1166, 1], [1192, 1], [1301, 2], [1408, 1], [1565, 1], [1648, 1], [1865, 1], [2099, 1], [2112, 1], [2507, 1], [3688, 1], [3903, 4], [3949, 1], [3995, 1], [4317, 1], [4496, 1], [4586, 1], [7082, 1], [8265, 1], [14974, 1], [15025, 1], [15100, 1], [21652, 1]]
"DyMg5vGsk-Ge8dbwNK3qeQ"	[[88, 1], [141, 1], [151, 1], [155, 1], [839, 1], [845, 1], [973, 2], [975, 1], [980, 1], [1048, 1], [1056, 1], [1063, 1], [1081, 1], [1130, 1], [1155, 1], [1161, 1], [1220, 1], [1250, 1], [1293, 1], [1391, 1], [1423, 1], [1643, 1], [1913, 1], [2406, 1], [3885, 1], [4234, 1], [4245, 1], [4361, 1], [4547, 1], [5055, 1], [5665, 1], [6616, 1], [8284, 1], [8393, 1], [8524, 1], [8628, 1], [10038, 1], [10259, 1], [11543, 1], [11704, 1]]
"DzSg3UMkjp7iejX8ac-86Q"	[[141, 1], [333, 1], [343, 1], [854, 1], [857, 1], [861, 1], [869, 1], [980, 1], [982, 1], [1040, 1], [1073, 1], [1106, 1], [1122, 1], [1267, 1], [2391, 1], [2876, 1], [2878, 5], [2951, 1], [3343, 1], [3364, 1], [3449, 1], [3597, 1], [3678, 1], [3795, 1], [3971, 1], [4240, 1], [4431, 1]]
"E-rm5ng9XW5J3siZzBtHLw"	[[496, 1], [631, 1], [872, 1], [882, 2], [904, 1], [962, 1], [989, 4], [1027, 1], [1073, 2], [1172, 1], [1178, 1], [1225, 1], [1278, 1], [1408, 1], [1435, 1], [1452, 1], [1514, 1], [1517, 1], [1613, 1], [1637, 1], [1666, 1], [1691, 1], [1913, 1], [2325, 1], [3056, 1], [3259, 1], [3885, 1], [3904, 1], [4108, 1], [4768, 1], [4839, 1], [4874, 1], [6690, 1], [6726, 1], [15978, 2], [23656, 1]]
"E4eRV_QCQbpNaz_dzoYpTA"	[[141, 1], [333, 1], [869, 1], [892, 1], [912, 1], [934, 1], [970, 1], [971, 1], [973, 2], [979, 1], [983, 1], [989, 1], [1002, 1], [1006, 1], [1063, 2], [1073, 1], [1117, 1], [1150, 1], [1157, 1], [1250, 1], [1301, 1], [1306, 1], [1440, 1], [1564, 1], [1574, 1], [1634, 1], [1989, 1], [2153, 1], [2219, 1], [2272, 2], [2275, 1], [2515, 1], [2920, 1], [3240, 1], [3275, 1], [3667, 1], [3795, 1], [4821, 1], [5192, 1], [6490, 1], [10079, 1], [12879, 1], [13874, 1], [14023, 1]]
"E7Zdnb-4v1RTiLysJqWxDQ"	[[853, 1], [857, 2], [932, 1], [944, 1], [968, 1], [1002, 2], [1035, 1], [1046, 1], [1076, 1], [1081, 1], [1102, 1], [1104, 1], [1246, 1], [1250, 1], [1964, 1], [2215, 1], [2267, 1], [2327, 1], [2508, 1], [2575, 1], [2900, 1], [3612, 1], [4203, 1], [5573, 1], [5673, 1], [7101, 1], [7440, 1], [11776, 1]]
"E8ao8HFje-v244OAHol1Jw"	[[858, 1], [869, 1], [933, 1], [944, 1], [1004, 1], [1057, 1], [4952, 1], [4962, 1], [11273, 2], [11755, 1]]
"EAfLAFYv46w2SCvgN_m_VQ"	[[857, 1], [929, 1], [1002, 2], [1117, 1], [1130, 1], [1171, 1], [1222, 1], [1226, 1], [1236, 1], [1250, 1], [1965, 1], [2107, 1], [2300, 1], [2460, 1], [2495, 1], [12982, 1]]
"EApzjWbLY-s0VKh5BwcR6Q"	[[343, 1], [850, 2], [858, 2], [872, 1], [928, 1], [933, 2], [955, 1], [970, 1], [971, 1], [987, 1], [1002, 4], [1015, 1], [1027, 1], [1035, 1], [1062, 1], [1073, 2], [1089, 1], [1130, 1], [1155, 1], [1246, 2], [1277, 1], [1461, 1], [1484, 2], [1582, 1], [1615, 1], [2049, 1], [2077, 1], [2093, 1], [2100, 1], [2140, 1], [2148, 1], [2177, 1], [2236, 1], [2250, 2], [2281, 1], [2282, 1], [2325, 1], [2389, 1], [2407, 1], [2480, 1], [2507, 1], [2513, 1], [2571, 1], [2601, 1]]
"EIoqfeQbzk5uNycBUjwk4w"	[[629, 1], [907, 1], [973, 1], [1040, 1], [1250, 1], [1491, 1], [1879, 1], [1913, 1], [2292, 1], [3362, 1], [4564, 1]]
"ENw4mHbQ38wRCZfcppbX2w"	[[629, 1], [850, 1], [854, 1], [857, 2], [858, 1], [877, 1], [984, 1], [1002, 1], [1020, 1], [1063, 1], [1064, 1], [1073, 1], [5359, 1]]
"EPGxF6J8XZvBtjWRfLmBsQ"	[[141, 1], [629, 1], [853, 1], [857, 1], [858, 1], [890, 2], [904, 1], [920, 1], [925, 1], [933, 2], [944, 3], [973, 2], [975, 2], [976, 1], [980, 2], [993, 1], [1020, 1], [1046, 1], [1047, 1], [1056, 1], [1072, 1], [1073, 4], [1077, 1], [1102, 1], [1108, 1], [1117, 1], [1129, 1], [1130, 1], [1134, 1], [1157, 2], [1221, 1], [1257, 1], [1340, 1], [1363, 1], [1387, 1], [1394, 1], [1435, 1], [1477, 1], [1566, 1], [1596, 2], [1615, 1], [1619, 1], [1632, 2], [1637, 1], [1641, 2], [1841, 1], [1926, 1], [2047, 1], [2061, 1], [2073, 1], [2107, 1], [2152, 1], [2169, 1], [2191, 1], [2292, 1], [2296, 1], [2413, 1], [2507, 1], [2508, 1], [2575, 1], [2616, 1], [2642, 1], [2676, 1], [2696, 1], [3000, 1], [3013, 1], [3235, 1], [3253, 2], [3258, 1], [3362, 3], [3509, 1], [3514, 1], [3666, 1], [3787, 1], [3848, 1], [3933, 1], [4012, 1], [4243, 1], [4296, 1], [4305, 1], [4445, 1], [4661, 1], [4925, 1], [5041, 1], [5052, 1], [5137, 1], [5178, 1], [5714, 1], [6501, 1], [7082, 1], [7193, 1], [7422, 1], [7543, 1], [9603, 1], [9842, 1], [10098, 1], [10497, 1], [10512, 1], [10943, 1], [13902, 1], [15920, 1], [16454, 1], [18633, 1], [20775, 1], [20779, 1], [20980, 1], [21091, 1], [21189, 1], [21332, 1], [21358, 1], [21444, 1], [21600, 1]]
"ES1DnYrfVNynOqU4EpAKrw"	[[629, 1], [857, 1], [882, 1], [979, 1], [984, 1], [1130, 1], [2272, 1], [2575, 1], [3352, 1], [4056, 1], [10037, 1], [10120, 1]]
"EadnWwinKqwHPe_8ATyxRw"	[[343, 1], [823, 1], [849, 1], [890, 2], [959, 1], [978, 1], [1002, 1], [1006, 1], [1013, 1], [1117, 1], [1181, 1], [1191, 1], [1257, 1], [1363, 1], [1404, 1], [1502, 1], [1513, 1], [1640, 1], [2049, 1], [2498, 1], [3444, 1], [3465, 1], [3696, 1], [3921, 1], [4044, 1], [4586, 1], [5359, 1], [5752, 1], [10842, 1]]
"EcsFvqOm2nogMxhJPVH-WA"	[[333, 1], [432, 5], [566, 1], [629, 1], [853, 1], [857, 1], [858, 1], [870, 1], [875, 2], [923, 2], [928, 1], [933, 3], [955, 1], [964, 1], [968, 1], [986, 1], [990, 1], [995, 1], [1002, 2], [1017, 1], [1027, 1], [1033, 1], [1048, 2], [1061, 2], [1062, 1], [1073, 3], [1081, 1], [1101, 1], [1117, 1], [1128, 1], [1129, 1], [1130, 2], [1164, 1], [1166, 1], [1172, 1], [1195, 1], [1200, 1], [1216, 2], [1222, 1], [1302, 1], [1318, 1], [1340, 1], [1355, 1], [1373, 1], [1407, 1], [1435, 1], [1474, 1], [1477, 1], [1480, 1], [1488, 1], [1497, 1], [1550, 1], [1571, 1], [1613, 1], [1643, 1], [1675, 1], [1711, 1], [1715, 1], [1770, 2], [1820, 1], [1867, 1], [1896, 1], [1913, 1], [1926, 2], [1934, 1], [1989, 1], [2045, 1], [2078, 1], [2167, 1], [2208, 1], [2213, 1], [2292, 1], [2300, 1], [2343, 1], [2496, 1], [2557, 1], [2626, 1], [2702, 1], [2741, 1], [2792, 1], [2821, 1], [2920, 2], [2924, 1], [2926, 2], [2996, 1], [3002, 2], [3049, 1], [3086, 1], [3095, 1], [3155, 1], [3202, 1], [3223, 1], [3225, 1], [3231, 1], [3362, 3], [3455, 1], [3570, 1], [3695, 1], [3702, 1], [3860, 1], [4006, 1], [4034, 1], [4155, 1], [4192, 1], [4299, 1], [4305, 1], [4317, 1], [4348, 1], [4412, 2], [4511, 1], [4876, 1], [4925, 1], [4958, 1], [5062, 1], [5156, 1], [5221, 1], [5499, 1], [6071, 2], [6334, 1], [6357, 1], [6456, 1], [6466, 1], [6579, 1], [6630, 1], [6972, 1], [7082, 1], [8162, 1], [8205, 1], [8554, 1], [8643, 1], [9158, 1], [9560, 1], [9830, 1], [9874, 1], [10262, 1], [10430, 1], [10601, 1], [10680, 1], [10858, 1], [11098, 1], [11330, 1], [12282, 1], [13044, 1], [13325, 3], [14134, 1], [15100, 1], [16562, 3], [16623, 1], [20743, 1], [20783, 1], [20811, 1], [20929, 1], [20934, 1], [20939, 1], [21032, 3], [21034, 1], [21066, 1], [21085, 1], [21097, 3], [21113, 1], [21157, 1], [21170, 1], [21202, 1], [21286, 1], [21290, 1], [21347, 1], [21421, 1], [21485, 1], [21523, 1], [21571, 1], [21607, 1], [21621, 1], [21632, 1], [21662, 1]]
"EiP1OFgs-XGcKZux0OKWIA"	[[123, 1], [141, 1], [151, 1], [566, 1], [629, 1], [857, 6], [858, 2], [862, 1], [877, 1], [890, 1], [898, 1], [929, 1], [932, 2], [944, 1], [970, 1], [972, 2], [973, 2], [976, 1], [977, 1], [987, 1], [998, 2], [1002, 4], [1028, 1], [1033, 1], [1042, 1], [1044, 4], [1046, 1], [1047, 3], [1048, 3], [1058, 1], [1062, 1], [1063, 2], [1076, 2], [1077, 1], [1098, 1], [1100, 1], [1101, 1], [1102, 1], [1117, 2], [1123, 1], [1143, 1], [1147, 3], [1181, 1], [1191, 2], [1197, 1], [1250, 1], [1260, 2], [1267, 1], [1286, 1], [1293, 1], [1294, 1], [1322, 1], [1327, 1], [1340, 1], [1378, 2], [1429, 1], [1436, 1], [1503, 1], [1504, 1], [1514, 1], [1517, 1], [1528, 2], [1577, 1], [1634, 1], [1664, 1], [1666, 1], [1674, 1], [1907, 1], [1931, 1], [2014, 1], [2083, 1], [2091, 1], [2144, 2], [2156, 2], [2168, 1], [2175, 1], [2242, 2], [2277, 2], [2327, 1], [2329, 1], [2350, 3], [2379, 2], [2388, 2], [2428, 1], [2429, 1], [2448, 4], [2494, 1], [2524, 1], [2537, 1], [2550, 1], [2553, 1], [2569, 1], [2581, 1], [2605, 1], [2643, 2], [2725, 1], [2815, 1], [2837, 1], [2899, 2], [2900, 2], [2920, 3], [2926, 1], [2963, 2], [3137, 1], [3225, 1], [3239, 1], [3295, 2], [3335, 1], [3403, 1], [3609, 1], [3633, 1], [3696, 4], [3753, 1], [3756, 1], [3838, 1], [3848, 1], [3860, 1], [3862, 1], [3912, 1], [3932, 1], [3971, 1], [4092, 1], [4163, 2], [4203, 2], [4234, 1], [4277, 1], [4357, 2], [4465, 1], [4530, 1], [4531, 1], [4661, 1], [4768, 1], [4779, 1], [4782, 3], [4811, 2], [4839, 1], [4846, 1], [4893, 1], [4913, 2], [4926, 1], [4968, 1], [5003, 2], [5514, 1], [5576, 1], [5710, 1], [5727, 1], [5794, 1], [5977, 1], [6069, 1], [6098, 1], [6224, 1], [6780, 1], [6996, 1], [7274, 1], [7642, 1], [8082, 1], [8089, 1], [8584, 3], [9421, 1], [9614, 1], [10033, 1], [10091, 2], [10554, 1], [10853, 1], [10903, 1], [10990, 1], [11324, 1], [11693, 2], [11694, 1], [11701, 2], [11705, 1], [11717, 1], [11727, 1], [11729, 2], [11736, 2], [11737, 3], [11746, 1], [11752, 5], [11753, 1], [11755, 3], [11759, 1], [11766, 1], [11769, 1], [11774, 1], [11775, 1], [11796, 2], [11797, 1], [11799, 1], [11804, 1], [11808, 1], [11813, 2], [13174, 4], [14046, 1], [15978, 1], [16657, 1], [18458, 1], [20096, 1], [22535, 1], [22543, 1], [22563, 1], [22615, 1], [22623, 1]]
"El4Hgp615lAyGOTkjKfBoQ"	[[849, 1], [850, 1], [853, 1], [857, 1], [858, 1], [882, 1], [920, 1], [923, 1], [935, 1], [970, 1], [995, 1], [1006, 1], [1035, 1], [1056, 1], [1062, 1], [1100, 1], [1107, 1], [1116, 3], [1130, 1], [1216, 1], [1257, 1], [1270, 1], [1301, 1], [1491, 1], [1495, 1], [1519, 1], [1531, 1], [1964, 1], [2099, 1], [2247, 1], [2292, 2], [2313, 1], [2433, 1], [2448, 1], [2501, 2], [2603, 1], [2806, 1], [3362, 2], [3726, 1], [3797, 1], [4897, 1], [12582, 1], [12671, 1], [22923, 1], [22969, 1], [23011, 1]]
"EoDVa1xeOQVzfVSeCJZPbg"	[[343, 1], [380, 2], [432, 1], [629, 1], [689, 1], [853, 1], [857, 1], [872, 3], [877, 3], [882, 2], [890, 1], [897, 1], [903, 1], [905, 1], [929, 3], [933, 1], [948, 1], [967, 1], [980, 1], [1011, 1], [1033, 3], [1035, 2], [1038, 1], [1044, 1], [1081, 1], [1084, 1], [1098, 1], [1107, 6], [1128, 1], [1130, 1], [1134, 1], [1155, 1], [1157, 2], [1175, 2], [1184, 2], [1195, 2], [1216, 2], [1237, 1], [1238, 1], [1246, 1], [1254, 1], [1259, 1], [1280, 1], [1285, 1], [1293, 1], [1373, 1], [1381, 1], [1401, 1], [1403, 1], [1411, 1], [1419, 2], [1463, 1], [1474, 2], [1556, 1], [1632, 3], [1636, 1], [1654, 1], [1796, 1], [1851, 1], [1913, 1], [1992, 1], [1999, 1], [2292, 3], [2296, 3], [2401, 2], [2435, 1], [2910, 1], [3013, 1], [3078, 1], [3162, 1], [3264, 2], [3290, 1], [3362, 6], [3707, 1], [3767, 1], [3929, 1], [4106, 1], [4163, 1], [4208, 1], [4256, 1], [4258, 1], [4305, 1], [4551, 2], [4653, 1], [4897, 3], [5158, 1], [5329, 1], [5503, 1], [5543, 1], [5863, 1], [5953, 3], [6520, 1], [6798, 1], [7031, 3], [7082, 1], [7195, 1], [7329, 1], [7368, 4], [8092, 1], [8981, 1], [9284, 2], [9830, 2], [10714, 1], [11157, 1], [15100, 1], [16505, 1], [20859, 1], [20919, 1], [20929, 1], [20949, 1], [21002, 1], [21017, 1], [21022, 1], [21059, 1], [21097, 1], [21124, 1], [21263, 1], [21394, 2], [21488, 1], [21562, 1]]
"EvIpo1YZAh4AaGq8nViH1w"	[[597, 1], [851, 1], [857, 4], [928, 1], [1005, 1], [1027, 3], [1056, 1], [1129, 1], [1163, 1], [1237, 1], [1428, 1], [1490, 1], [1594, 1], [1634, 1], [1691, 1], [1820, 1], [1852, 1], [1913, 1], [2122, 1], [2173, 1], [2275, 1], [2519, 3], [2796, 1], [3099, 1], [3395, 1], [4006, 1], [4379, 1], [10109, 1], [10119, 1], [10121, 1], [10127, 1]]
"EzS_GQ7Q6pUA3lmbD_KTUQ"	[[629, 1], [858, 1], [1002, 1], [1018, 2], [1130, 1], [1192, 2], [1293, 1], [1360, 1], [1430, 1], [1435, 1], [1494, 1], [1565, 1], [1600, 1], [1648, 1], [1650, 1], [1992, 1], [2077, 1], [2112, 2], [3429, 1], [3515, 1], [3627, 1], [3903, 5], [4080, 1], [7595, 2], [9574, 1], [10269, 1], [10273, 1], [10296, 1], [20787, 1], [21097, 1], [21442, 1], [21660, 1]]
"EzjLARgz3Jmb4L1t3lBy1A"	[[380, 1], [566, 1], [872, 1], [929, 1], [934, 1], [955, 1], [976, 1], [1033, 1], [1034, 1], [1038, 1], [1064, 1], [1073, 1], [1117, 1], [1183, 1], [1195, 1], [1216, 1], [1236, 1], [1294, 1], [1340, 1], [1352, 1], [1373, 1], [1387, 1], [1390, 1], [1404, 1], [1408, 1], [1431, 1], [1484, 1], [1503, 1], [1564, 1], [1596, 1], [1650, 1], [1801, 1], [1871, 1], [1885, 1], [1926, 2], [2209, 1], [2278, 2], [2324, 1], [2457, 1], [3123, 1], [3362, 3], [4239, 1], [6903, 1], [8008, 1], [13158, 1], [21169, 1], [21285, 1], [21608, 1]]
"F8UnNPwC2L1cFhPXUN7G-w"	[[566, 1], [597, 2], [629, 1], [823, 2], [861, 1], [870, 1], [990, 1], [1002, 1], [1035, 1], [1048, 1], [1074, 1], [1130, 2], [1138, 1], [1152, 1], [1159, 1], [1207, 1], [1313, 1], [1393, 1], [1417, 1], [1517, 1], [1524, 1], [1615, 1], [1634, 1], [1640, 1], [1648, 1], [1881, 1], [2195, 1], [2220, 1], [2270, 1], [2529, 1], [2736, 1], [2799, 1], [2876, 1], [2878, 1], [2881, 1], [2917, 1], [2934, 1], [2956, 1], [2984, 1], [3068, 1], [3202, 1], [3297, 1], [3343, 1], [3364, 2], [3369, 1], [3380, 1], [3597, 1], [3706, 1], [3711, 1], [4422, 1], [4542, 3]]
"F9OVgCMjtrFnDhDLwbugmQ"	[[380, 1], [857, 1], [858, 2], [890, 1], [933, 1], [970, 1], [989, 1], [1002, 1], [1006, 1], [1035, 1], [1073, 3], [1117, 1], [1157, 1], [1159, 1], [1173, 1], [1209, 1], [1250, 1], [1435, 1], [1498, 1], [1533, 1], [1584, 1], [1631, 1], [2242, 1], [2292, 1], [3689, 1], [7732, 1], [17411, 1]]
"FFFeLM5rk29RZn6FmGlHYQ"	[[343, 1], [629, 2], [823, 1], [826, 1], [850, 1], [928, 1], [933, 1], [955, 1], [971, 1], [972, 1], [997, 1], [998, 2], [1002, 4], [1044, 1], [1063, 1], [1098, 1], [1101, 3], [1104, 1], [1116, 3], [1159, 1], [1188, 1], [1195, 1], [1216, 1], [1257, 1], [1285, 1], [1341, 1], [1378, 1], [1386, 1], [1395, 1], [1404, 1], [1418, 1], [1431, 1], [1497, 1], [1511, 1], [1537, 1], [1550, 1], [1864, 1], [1885, 1], [2060, 1], [2068, 1], [2107, 1], [2108, 1], [2110, 1], [2111, 1], [2130, 1], [2146, 1], [2167, 1], [2172, 1], [2198, 1], [2213, 1], [2223, 1], [2240, 1], [2264, 1], [2269, 1], [2274, 1], [2278, 1], [2284, 1], [2293, 1], [2296, 1], [2326, 1], [2340, 2], [2383, 1], [2414, 1], [2433, 1], [2450, 1], [2453, 1], [2469, 1], [2500, 1], [2507, 1], [2515, 1], [2537, 1], [2546, 1], [2552, 1], [2555, 1], [2557, 1], [2571, 1], [2583, 1], [2594, 1], [2616, 1], [2623, 1]]
"FZNLPt1x67NJVr1WoDzXEQ"	[[566, 1], [858, 1], [907, 1], [955, 1], [961, 1], [994, 1], [1002, 1], [1057, 1], [1070, 1], [1073, 1], [1076, 1], [1114, 1], [1117, 1], [1156, 1]]
